rank_category,pokemon,item,ability,tera type,move_1,move_2,move_3,move_4,tournament
0,dondozo,sitrus berry,oblivious,fire,protect,wave-crash,heavy-slam,yawn,north america international
0,flutter-mane,booster energy,protosynthesis,fairy,dazzling-gleam,shadow-ball,icy-wind,protect,north america international
0,chien-pao,focus sash,sword of ruin,ghost,protect,ice-spinner,sucker-punch,sacred-sword,north america international
0,oranguru,psychic seed,inner focus,grass,protect,trick-room,instruct,expanding-force,north america international
0,annihilape,leftovers,defiant,water,protect,bulk-up,drain-punch,rage-fist,north america international
0,dragonite,assault vest,inner focus,fairy,extreme-speed,dragon-claw,iron-head,aerial-ace,north america international
0,ting-lu,rocky helmet,vessel of ruin,fairy,taunt,ruination,body-press,sand-tomb,north america international
0,gouging-fire,booster energy,protosynthesis,grass,burning-bulwark,breaking-swipe,heat-crash,howl,north america international
0,tornadus,focus sash,prankster,dark,protect,tailwind,bleakwind-storm,sludge-bomb,north america international
0,calyrex,clear amulet,as one (glastrier),water,protect,trick-room,glacial-lance,high-horsepower,north america international
0,indeedee,safety goggles,psychic surge,steel,psychic,follow-me,helping-hand,trick-room,north america international
0,chi-yu,wise glasses,beads of ruin,stellar,heat-wave,dark-pulse,psychic,protect,north america international
0,kyogre,mystic water,drizzle,grass,water-spout,origin-pulse,ice-beam,protect,north america international
0,ditto,safety goggles,imposter,fairy,transform,,,,north america international
0,chien-pao,focus sash,sword of ruin,stellar,ice-spinner,sacred-sword,sucker-punch,protect,north america international
0,urshifu,choice scarf,unseen fist,grass,surging-strikes,close-combat,aqua-jet,uturn,north america international
0,whimsicott,covert cloak,prankster,water,moonblast,tailwind,encore,cotton-spore,north america international
0,urshifu,focus sash,unseen fist,dark,detect,wicked-blow,sucker-punch,close-combat,north america international
0,gholdengo,iron plate,good as gold,fairy,protect,make-it-rain,shadow-ball,nasty-plot,north america international
0,tornadus,rocky helmet,prankster,steel,bleakwind-storm,tailwind,protect,rain-dance,north america international
0,entei,assault vest,inner focus,grass,sacred-fire,snarl,stomping-tantrum,extreme-speed,north america international
0,tsareena,wide lens,queenly majesty,ice,power-whip,triple-axel,taunt,protect,north america international
0,glimmora,power herb,toxic debris,grass,spiky-shield,meteor-beam,sludge-bomb,earth-power,north america international
0,ogerpon,wellspring mask,water absorb,water,spiky-shield,ivy-cudgel,horn-leech,follow-me,north america international
0,flutter-mane,booster energy,protosynthesis,fairy,moonblast,icy-wind,thunder-wave,protect,north america international
0,incineroar,safety goggles,intimidate,ghost,knock-off,willowisp,parting-shot,fake-out,north america international
0,amoonguss,mental herb,regenerator,water,pollen-puff,rage-powder,spore,protect,north america international
0,chi-yu,choice scarf,beads of ruin,fire,heat-wave,overheat,dark-pulse,snarl,north america international
0,terapagos,covert cloak,tera shift,stellar,tera-starstorm,calm-mind,earth-power,protect,north america international
0,registeel,leftovers,clear body,fairy,protect,iron-defense,body-press,heavy-slam,north america international
0,raging-bolt,assault vest,protosynthesis,fairy,thunderclap,volt-switch,electroweb,draco-meteor,north america international
0,rillaboom,miracle seed,grassy surge,grass,grassy-glide,taunt,wood-hammer,fake-out,north america international
0,incineroar,figy berry,intimidate,grass,flare-blitz,parting-shot,willowisp,fake-out,north america international
0,cresselia,safety goggles,levitate,water,lunar-blessing,moonblast,skill-swap,trick-room,north america international
0,raging-bolt,assault vest,protosynthesis,fairy,dragon-pulse,thunderclap,snarl,volt-switch,north america international
0,urshifu,focus sash,unseen fist,dark,detect,sucker-punch,close-combat,wicked-blow,north america international
0,flutter-mane,booster energy,protosynthesis,normal,icy-wind,protect,moonblast,shadow-ball,north america international
0,ursaluna,flame orb,guts,dragon,facade,earthquake,headlong-rush,protect,north america international
0,torkoal,charcoal,drought,fire,eruption,weather-ball,earth-power,protect,north america international
0,pelipper,rocky helmet,drizzle,ghost,weather-ball,hurricane,wide-guard,protect,north america international
0,rillaboom,assault vest,grassy surge,fire,grassy-glide,wood-hammer,uturn,fake-out,north america international
0,zamazenta,rusted shield,dauntless shield,grass,protect,heavy-slam,body-press,iron-defense,north america international
0,gastrodon,sitrus berry,storm drain,poison,earth-power,ice-beam,yawn,protect,north america international
0,chien-pao,focus sash,sword of ruin,ghost,icicle-crash,sucker-punch,throat-chop,protect,north america international
0,indeedee,rocky helmet,psychic surge,fire,follow-me,helping-hand,trick-room,skill-swap,north america international
0,hatterene,life orb,magic bounce,fire,expanding-force,dazzling-gleam,psyshock,trick-room,north america international
0,gallade,clear amulet,sharpness,grass,psycho-cut,sacred-sword,upper-hand,trick-room,north america international
0,urshifu,choice scarf,unseen fist,dark,wicked-blow,close-combat,uturn,taunt,north america international
0,terapagos,choice specs,tera shift,stellar,tera-starstorm,earth-power,tri-attack,dark-pulse,north america international
0,flutter-mane,booster energy,protosynthesis,fairy,moonblast,icy-wind,shadow-ball,protect,north america international
0,iron-hands,assault vest,quark drive,grass,fake-out,drain-punch,wild-charge,heavy-slam,north america international
0,grimmsnarl,light clay,prankster,ghost,foul-play,reflect,light-screen,thunder-wave,north america international
0,annihilape,safety goggles,defiant,fire,drain-punch,rage-fist,protect,bulk-up,north america international
0,urshifu,mystic water,unseen fist,water,surging-strikes,close-combat,taunt,detect,north america international
0,ogerpon,wellspring mask,water absorb,water,ivy-cudgel,horn-leech,spiky-shield,follow-me,north america international
0,chien-pao,focus sash,sword of ruin,ghost,protect,ice-spinner,sucker-punch,sacred-sword,north america international
0,raging-bolt,assault vest,protosynthesis,fairy,thunderclap,snarl,electroweb,dragon-pulse,north america international
0,chi-yu,focus sash,beads of ruin,ghost,heat-wave,dark-pulse,overheat,protect,north america international
0,gouging-fire,booster energy,protosynthesis,fairy,heat-crash,breaking-swipe,protect,howl,north america international
0,dragonite,choice band,inner focus,normal,extreme-speed,stomping-tantrum,aerial-ace,outrage,north america international
0,ursaluna,flame orb,guts,ghost,facade,headlong-rush,earthquake,protect,north america international
0,porygon2,eviolite,download,flying,tera-blast,ice-beam,trick-room,recover,north america international
0,urshifu,choice scarf,unseen fist,water,surging-strikes,close-combat,aqua-jet,uturn,north america international
0,flutter-mane,booster energy,protosynthesis,fairy,moonblast,shadow-ball,substitute,protect,north america international
0,amoonguss,rocky helmet,regenerator,ghost,spore,rage-powder,sludge-bomb,protect,north america international
0,incineroar,sitrus berry,intimidate,grass,fake-out,flare-blitz,knock-off,parting-shot,north america international
0,flutter-mane,booster energy,protosynthesis,fairy,moonblast,icy-wind,taunt,protect,north america international
0,amoonguss,rocky helmet,regenerator,water,rage-powder,protect,pollen-puff,spore,north america international
0,terapagos,power herb,tera shift,stellar,tera-starstorm,meteor-beam,rock-polish,protect,north america international
0,iron-hands,assault vest,quark drive,water,drain-punch,heavy-slam,wild-charge,fake-out,north america international
0,ogerpon,hearthflame mask,mold breaker,fire,ivy-cudgel,wood-hammer,follow-me,spiky-shield,north america international
0,urshifu,mystic water,unseen fist,water,surging-strikes,aqua-jet,close-combat,detect,north america international
0,bronzong,leftovers,levitate,water,gyro-ball,iron-defense,body-press,trick-room,north america international
0,chien-pao,focus sash,sword of ruin,ghost,icicle-crash,protect,sucker-punch,sacred-sword,north america international
0,urshifu,safety goggles,unseen fist,water,surging-strikes,taunt,close-combat,detect,north america international
0,urshifu,assault vest,unseen fist,grass,surging-strikes,ice-spinner,aqua-jet,drain-punch,north america international
0,rillaboom,assault vest,grassy surge,fire,grassy-glide,wood-hammer,uturn,fake-out,north america international
0,zacian,rusted sword,intrepid sword,fairy,iron-head,play-rough,swords-dance,protect,north america international
0,landorus,life orb,sheer force,steel,earth-power,sludge-bomb,sandsear-storm,protect,north america international
0,grafaiai,covert cloak,prankster,dark,foul-play,rain-dance,encore,scary-face,north america international
0,tornadus,focus sash,prankster,ghost,bleakwind-storm,scary-face,rain-dance,tailwind,north america international
0,landorus,choice band,intimidate,steel,stomping-tantrum,rock-slide,uturn,earthquake,north america international
0,archaludon,power herb,sturdy,electric,flash-cannon,protect,electro-shot,draco-meteor,north america international
0,flutter-mane,booster energy,protosynthesis,fairy,dazzling-gleam,protect,taunt,icy-wind,north america international
0,raging-bolt,booster energy,protosynthesis,fairy,thunderclap,dragon-pulse,calm-mind,protect,north america international
0,urshifu,choice scarf,unseen fist,water,surging-strikes,close-combat,aqua-jet,uturn,north america international
0,incineroar,safety goggles,intimidate,ghost,flare-blitz,parting-shot,fake-out,taunt,north america international
0,flutter-mane,choice specs,protosynthesis,fairy,moonblast,shadow-ball,dazzling-gleam,perish-song,north america international
0,chien-pao,focus sash,sword of ruin,stellar,icicle-crash,sucker-punch,sacred-sword,protect,north america international
0,chien-pao,focus sash,sword of ruin,stellar,ice-spinner,sucker-punch,sacred-sword,protect,north america international
0,amoonguss,covert cloak,regenerator,water,pollen-puff,rage-powder,spore,clear-smog,north america international
0,iron-hands,assault vest,quark drive,fire,fake-out,drain-punch,wild-charge,heavy-slam,north america international
0,rillaboom,assault vest,grassy surge,fire,grassy-glide,fake-out,wood-hammer,uturn,north america international
0,incineroar,safety goggles,intimidate,ghost,taunt,knock-off,parting-shot,fake-out,north america international
0,tornadus,rocky helmet,prankster,steel,bleakwind-storm,hurricane,tailwind,protect,north america international
0,kyogre,mystic water,drizzle,grass,water-spout,origin-pulse,ice-beam,protect,north america international
0,incineroar,sitrus berry,intimidate,ghost,flare-blitz,willowisp,parting-shot,fake-out,north america international
0,rillaboom,assault vest,grassy surge,fire,wood-hammer,grassy-glide,uturn,fake-out,north america international
0,landorus,life orb,sheer force,poison,earth-power,sludge-bomb,substitute,protect,north america international
0,ogerpon,hearthflame mask,mold breaker,fire,ivy-cudgel,grassy-glide,swords-dance,spiky-shield,north america international
0,raging-bolt,leftovers,protosynthesis,fairy,dragon-pulse,thunderclap,calm-mind,protect,north america international
0,urshifu,choice scarf,unseen fist,water,surging-strikes,close-combat,aqua-jet,uturn,north america international
0,whimsicott,focus sash,prankster,ghost,tailwind,moonblast,encore,protect,north america international
0,ursaluna,life orb,mind’s eye,normal,blood-moon,hyper-voice,earth-power,protect,north america international
0,iron-hands,clear amulet,quark drive,fire,ice-punch,fake-out,wild-charge,close-combat,north america international
0,farigiraf,electric seed,armor tail,fairy,foul-play,trick-room,helping-hand,imprison,north america international
0,miraidon,choice specs,hadron engine,electric,draco-meteor,electro-drift,volt-switch,discharge,north america international
0,chi-yu,choice scarf,beads of ruin,ground,overheat,snarl,heat-wave,tera-blast,north america international
