whimsicott,focus-sash,prankster,ghost,moonblast,tailwind,encore,protect,5gen
iron-hands,assault-vest,quark-drive,grass,drain-punch,ice-punch,volt-switch,fake-out,9gen
miraidon,choice-specs,hadron-engine,electric,electro-drift,discharge,volt-switch,draco-meteor,9gen
volcarona,leftovers,flame-body,dragon,flamethrower,bug-buzz,quiver-dance,protect,5gen
farigiraf,electric-seed,armor-tail,ground,foul-play,psychic,trick-room,helping-hand,9gen
okidogi,wide-lens,guard-dog,normal,gunk-shot,drain-punch,knock-off,protect,9gen
entei,assault-vest,inner-focus,normal,sacred-fire,stomping-tantrum,extreme-speed,snarl,2gen
raging-bolt,magnet,protosynthesis,electric,thunderbolt,thunderclap,draco-meteor,protect,9gen
chien-pao,focus-sash,sword-of-ruin,ghost,icicle-crash,sucker-punch,lash-out,protect,9gen
flutter-mane,booster-energy,protosynthesis,fairy,moonblast,icy-wind,taunt,protect,9gen
rillaboom,choice-band,grassy-surge,grass,wood-hammer,grassy-glide,high-horsepower,uturn,8gen
zamazenta,rusted-shield,dauntless-shield,grass,body-press,iron-defense,heavy-slam,protect,8gen
farigiraf,electric-seed,armor-tail,ground,psychic-noise,foul-play,helping-hand,trick-room,9gen
miraidon,choice-specs,hadron-engine,electric,electro-drift,draco-meteor,discharge,volt-switch,9gen
urshifu,focus-sash,unseen-fist,dark,wicked-blow,close-combat,sucker-punch,detect,8gen
chi-yu,choice-scarf,beads-of-ruin,ground,heat-wave,overheat,dark-pulse,tera-blast,9gen
iron-hands,assault-vest,quark-drive,fire,drain-punch,wild-charge,fake-out,heavy-slam,9gen
whimsicott,covert-cloak,prankster,fire,moonblast,encore,light-screen,tailwind,5gen
incineroar,safety-goggles,intimidate,ghost,willowisp,knock-off,parting-shot,fake-out,7gen
ogerpon,cornerstone-mask,sturdy,rock,ivy-cudgel,power-whip,follow-me,spiky-shield,9gen
koraidon,clear-amulet,orichalcum-pulse,fire,collision-course,flare-blitz,flame-charge,protect,9gen
raging-bolt,assault-vest,protosynthesis,electric,thunderbolt,thunderclap,draco-meteor,weather-ball,9gen
flutter-mane,focus-sash,protosynthesis,fairy,moonblast,icy-wind,taunt,protect,9gen
gholdengo,metal-coat,good-as-gold,normal,make-it-rain,shadow-ball,nasty-plot,protect,9gen
calyrex,clear-amulet,as-one-(glastrier),dragon,glacial-lance,high-horsepower,trick-room,protect,8gen
regieleki,focus-sash,transistor,electric,protect,thunderbolt,electroweb,volt-switch,8gen
ditto,choice-scarf,imposter,ghost,transform,,,,1gen
ogerpon,wellspring-mask,water-absorb,water,spiky-shield,ivy-cudgel,horn-leech,follow-me,9gen
landorus,life-orb,sheer-force,fairy,protect,earth-power,sludge-bomb,substitute,5gen
incineroar,assault-vest,intimidate,grass,knock-off,flare-blitz,fake-out,uturn,7gen
landorus,choice-scarf,sheer-force,poison,earth-power,sandsear-storm,sludge-bomb,sludge-wave,5gen
kingambit,black-glasses,defiant,poison,kowtow-cleave,iron-head,sucker-punch,protect,9gen
urshifu,focus-sash,unseen-fist,water,surging-strikes,close-combat,taunt,detect,8gen
tornadus,covert-cloak,prankster,dark,bleakwind-storm,rain-dance,protect,tailwind,5gen
volcarona,leftovers,flame-body,grass,fiery-dance,struggle-bug,protect,rage-powder,5gen
miraidon,choice-specs,hadron-engine,electric,electro-drift,draco-meteor,discharge,volt-switch,9gen
miraidon,choice-specs,hadron-engine,electric,electro-drift,draco-meteor,volt-switch,discharge,9gen
chien-pao,focus-sash,sword-of-ruin,ghost,icicle-crash,sucker-punch,sacred-sword,protect,9gen
ursaluna,silk-scarf,mind’s-eye,normal,hyper-voice,blood-moon,vacuum-wave,protect,8gen
talonflame,life-orb,gale-wings,ground,brave-bird,tailwind,willowisp,protect,6gen
iron-hands,assault-vest,quark-drive,grass,drain-punch,close-combat,fake-out,heavy-slam,9gen
farigiraf,electric-seed,armor-tail,ground,foul-play,twin-beam,helping-hand,trick-room,9gen
chien-pao,focus-sash,sword-of-ruin,ghost,protect,icicle-crash,sucker-punch,throat-chop,9gen
ting-lu,sitrus-berry,vessel-of-ruin,poison,protect,taunt,ruination,sand-tomb,9gen
pelipper,safety-goggles,drizzle,steel,hurricane,weather-ball,protect,wide-guard,3gen
dondozo,leftovers,unaware,bug,protect,wave-crash,fissure,yawn,9gen
raging-bolt,assault-vest,protosynthesis,electric,electroweb,thunderclap,snarl,dragon-pulse,9gen
zamazenta,rusted-shield,dauntless-shield,grass,body-press,heavy-slam,wide-guard,protect,8gen
chi-yu,choice-scarf,beads-of-ruin,ground,heat-wave,dark-pulse,overheat,snarl,9gen
whimsicott,covert-cloak,prankster,ghost,tailwind,moonblast,encore,light-screen,5gen
farigiraf,electric-seed,armor-tail,fairy,foul-play,trick-room,psychic,helping-hand,9gen
miraidon,choice-specs,hadron-engine,electric,electro-drift,discharge,volt-switch,draco-meteor,9gen
iron-hands,assault-vest,quark-drive,grass,fake-out,wild-charge,drain-punch,heavy-slam,9gen
urshifu,focus-sash,unseen-fist,dark,close-combat,wicked-blow,sucker-punch,detect,8gen
incineroar,safety-goggles,intimidate,ghost,fake-out,willowisp,parting-shot,flare-blitz,7gen
calyrex,sitrus-berry,as-one-(spectrier),fairy,astral-barrage,psyshock,nasty-plot,protect,8gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,grassy-glide,uturn,fake-out,8gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,close-combat,aqua-jet,uturn,8gen
raging-bolt,booster-energy,protosynthesis,fairy,calm-mind,thunderclap,dragon-pulse,protect,9gen
smeargle,focus-sash,moody,ghost,follow-me,wide-guard,spore,spiky-shield,2gen
landorus,life-orb,sheer-force,poison,earth-power,sludge-bomb,nasty-plot,protect,5gen
iron-hands,assault-vest,quark-drive,grass,drain-punch,wild-charge,heavy-slam,fake-out,9gen
whimsicott,focus-sash,prankster,ghost,tailwind,memento,sunny-day,moonblast,5gen
chi-yu,choice-scarf,beads-of-ruin,ground,overheat,heat-wave,snarl,tera-blast,9gen
miraidon,choice-specs,hadron-engine,electric,volt-switch,discharge,draco-meteor,electro-drift,9gen
farigiraf,electric-seed,armor-tail,ground,psychic-noise,foul-play,helping-hand,trick-room,9gen
indeedee,psychic-seed,psychic-surge,grass,psyshock,follow-me,helping-hand,trick-room,8gen
terapagos,covert-cloak,tera-shift,stellar,tera-starstorm,calm-mind,dark-pulse,protect,9gen
ogerpon,hearthflame-mask,mold-breaker,fire,ivy-cudgel,wood-hammer,follow-me,spiky-shield,9gen
regidrago,dragon-fang,dragon's-maw,dragon,dragon-energy,draco-meteor,earth-power,protect,8gen
whimsicott,focus-sash,prankster,ghost,moonblast,tailwind,encore,protect,5gen
urshifu,choice-scarf,unseen-fist,water,surging-strikes,close-combat,aqua-jet,uturn,8gen
iron-hands,assault-vest,quark-drive,water,drain-punch,fake-out,wild-charge,volt-switch,9gen
tornadus,focus-sash,prankster,ghost,bleakwind-storm,tailwind,taunt,protect,5gen
calyrex,clear-amulet,as-one-(glastrier),fire,glacial-lance,high-horsepower,trick-room,protect,8gen
urshifu,choice-band,unseen-fist,water,surging-strikes,close-combat,aqua-jet,uturn,8gen
ogerpon,hearthflame-mask,mold-breaker,fire,ivy-cudgel,wood-hammer,follow-me,spiky-shield,9gen
farigiraf,life-orb,armor-tail,ground,hyper-voice,psychic,shadow-ball,trick-room,9gen
annihilape,choice-scarf,defiant,grass,final-gambit,close-combat,uturn,shadow-claw,9gen
ursaluna,life-orb,mind’s-eye,normal,blood-moon,hyper-voice,earth-power,protect,8gen
smeargle,focus-sash,moody,grass,spore,decorate,wide-guard,follow-me,2gen
calyrex,clear-amulet,as-one-(glastrier),water,glacial-lance,high-horsepower,trick-room,protect,8gen
electabuzz,eviolite,vital-spirit,water,volt-switch,taunt,follow-me,feint,1gen
farigiraf,safety-goggles,armor-tail,ground,trick-room,helping-hand,psychic-noise,hyper-voice,9gen
ursaluna,life-orb,mind’s-eye,normal,blood-moon,earth-power,protect,hyper-voice,8gen
farigiraf,electric-seed,armor-tail,ground,psyshock,foul-play,trick-room,helping-hand,9gen
chi-yu,choice-scarf,beads-of-ruin,ground,heat-wave,overheat,tera-blast,snarl,9gen
miraidon,choice-specs,hadron-engine,electric,discharge,electro-drift,draco-meteor,volt-switch,9gen
whimsicott,focus-sash,prankster,ghost,moonblast,tailwind,encore,protect,5gen
iron-hands,assault-vest,quark-drive,fire,drain-punch,fake-out,wild-charge,heavy-slam,9gen
incineroar,assault-vest,intimidate,grass,uturn,flare-blitz,knock-off,fake-out,7gen
ursaluna,life-orb,mind’s-eye,normal,hyper-voice,earth-power,blood-moon,protect,8gen
volcarona,leftovers,flame-body,water,flamethrower,bug-buzz,quiver-dance,protect,5gen
miraidon,choice-specs,hadron-engine,electric,volt-switch,electro-drift,draco-meteor,discharge,9gen
whimsicott,focus-sash,prankster,ghost,moonblast,tailwind,encore,protect,5gen
farigiraf,electric-seed,armor-tail,ground,tera-blast,psychic-noise,helping-hand,trick-room,9gen
farigiraf,throat-spray,armor-tail,normal,hyper-voice,trick-room,protect,psychic,9gen
flutter-mane,focus-sash,protosynthesis,fairy,moonblast,taunt,icy-wind,protect,9gen
koraidon,clear-amulet,orichalcum-pulse,fire,collision-course,flare-blitz,swords-dance,protect,9gen
incineroar,sitrus-berry,intimidate,water,flare-blitz,fake-out,knock-off,parting-shot,7gen
rillaboom,assault-vest,grassy-surge,fire,grassy-glide,wood-hammer,uturn,fake-out,8gen
volcarona,safety-goggles,flame-body,water,struggle-bug,overheat,rage-powder,willowisp,5gen
iron-hands,assault-vest,quark-drive,water,ice-punch,drain-punch,fake-out,heavy-slam,9gen
miraidon,choice-specs,hadron-engine,fairy,draco-meteor,dazzling-gleam,electro-drift,volt-switch,9gen
ursaluna,life-orb,mind’s-eye,normal,blood-moon,earth-power,hyper-voice,protect,8gen
volcarona,leftovers,flame-body,water,bug-buzz,flamethrower,quiver-dance,protect,5gen
farigiraf,electric-seed,armor-tail,ground,psychic,foul-play,helping-hand,trick-room,9gen
whimsicott,focus-sash,prankster,ghost,moonblast,fake-tears,tailwind,protect,5gen
farigiraf,electric-seed,armor-tail,fairy,psychic-noise,foul-play,helping-hand,trick-room,9gen
chi-yu,choice-scarf,beads-of-ruin,ground,heat-wave,overheat,dark-pulse,tera-blast,9gen
iron-hands,assault-vest,quark-drive,grass,drain-punch,ice-punch,heavy-slam,fake-out,9gen
miraidon,choice-specs,hadron-engine,electric,electro-drift,draco-meteor,discharge,volt-switch,9gen
urshifu,focus-sash,unseen-fist,dark,detect,wicked-blow,close-combat,sucker-punch,8gen
whimsicott,covert-cloak,prankster,fire,moonblast,encore,taunt,tailwind,5gen
ditto,choice-scarf,imposter,ghost,transform,,,,1gen
calyrex,clear-amulet,as-one-(glastrier),water,protect,glacial-lance,high-horsepower,trick-room,8gen
incineroar,safety-goggles,intimidate,water,willowisp,fake-out,knock-off,parting-shot,7gen
pelipper,focus-sash,drizzle,ghost,protect,hurricane,weather-ball,wide-guard,3gen
amoonguss,rocky-helmet,regenerator,fairy,pollen-puff,protect,spore,rage-powder,5gen
landorus,life-orb,sheer-force,water,protect,earth-power,sandsear-storm,sludge-bomb,5gen
gholdengo,metal-coat,good-as-gold,normal,make-it-rain,shadow-ball,nasty-plot,protect,9gen
koraidon,clear-amulet,orichalcum-pulse,fire,collision-course,flare-blitz,flame-charge,protect,9gen
whimsicott,focus-sash,prankster,ghost,moonblast,tailwind,encore,protect,5gen
ogerpon,cornerstone-mask,sturdy,rock,ivy-cudgel,wood-hammer,follow-me,spiky-shield,9gen
chi-yu,choice-scarf,beads-of-ruin,ground,heat-wave,dark-pulse,overheat,tera-blast,9gen
raging-bolt,assault-vest,protosynthesis,electric,electroweb,thunderclap,volt-switch,draco-meteor,9gen
gholdengo,metal-coat,good-as-gold,water,make-it-rain,shadow-ball,nasty-plot,protect,9gen
rillaboom,miracle-seed,grassy-surge,fire,wood-hammer,fake-out,grassy-glide,protect,8gen
raging-bolt,assault-vest,protosynthesis,fairy,thunderclap,electroweb,draco-meteor,volt-switch,9gen
koraidon,clear-amulet,orichalcum-pulse,fire,breaking-swipe,flare-blitz,close-combat,protect,9gen
incineroar,safety-goggles,intimidate,ghost,flare-blitz,fake-out,parting-shot,knock-off,7gen
flutter-mane,focus-sash,protosynthesis,fairy,icy-wind,moonblast,taunt,protect,9gen
urshifu,focus-sash,unseen-fist,dark,wicked-blow,sucker-punch,close-combat,detect,8gen
miraidon,choice-specs,hadron-engine,electric,electro-drift,volt-switch,discharge,draco-meteor,9gen
chi-yu,choice-scarf,beads-of-ruin,ground,dark-pulse,heat-wave,overheat,tera-blast,9gen
whimsicott,covert-cloak,prankster,fire,tailwind,light-screen,moonblast,encore,5gen
farigiraf,electric-seed,armor-tail,ground,psychic-noise,foul-play,trick-room,helping-hand,9gen
iron-hands,assault-vest,quark-drive,water,fake-out,volt-switch,drain-punch,heavy-slam,9gen
zamazenta,rusted-shield,dauntless-shield,grass,body-press,iron-head,iron-defense,protect,8gen
raging-bolt,leftovers,protosynthesis,fairy,dragon-pulse,thunderclap,calm-mind,protect,9gen
grimmsnarl,light-clay,prankster,ghost,foul-play,reflect,light-screen,thunder-wave,8gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,grassy-glide,uturn,fake-out,8gen
chi-yu,choice-scarf,beads-of-ruin,ghost,heat-wave,dark-pulse,overheat,snarl,9gen
comfey,rocky-helmet,triage,water,draining-kiss,floral-healing,synthesis,protect,7gen
amoonguss,mental-herb,regenerator,water,pollen-puff,spore,rage-powder,protect,5gen
urshifu,choice-scarf,unseen-fist,water,surging-strikes,close-combat,uturn,aqua-jet,8gen
incineroar,safety-goggles,intimidate,ghost,knock-off,willowisp,parting-shot,fake-out,7gen
scream-tail,booster-energy,protosynthesis,grass,dazzling-gleam,encore,disable,protect,9gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,grassy-glide,uturn,fake-out,8gen
terapagos,leftovers,tera-shift,stellar,tera-starstorm,earth-power,calm-mind,protect,9gen
ogerpon,wellspring-mask,water-absorb,water,ivy-cudgel,taunt,follow-me,spiky-shield,9gen
dragapult,focus-sash,clear-body,dragon,dragon-darts,phantom-force,sucker-punch,thunder-wave,8gen
incineroar,safety-goggles,intimidate,ghost,fake-out,knock-off,parting-shot,willowisp,7gen
comfey,sitrus-berry,triage,grass,draining-kiss,floral-healing,protect,trick-room,7gen
terapagos,covert-cloak,tera-shift,stellar,tera-starstorm,calm-mind,flamethrower,protect,9gen
rillaboom,assault-vest,grassy-surge,poison,fake-out,wood-hammer,uturn,grassy-glide,8gen
calyrex,life-orb,as-one-(spectrier),fairy,astral-barrage,protect,nasty-plot,psychic,8gen
chi-yu,choice-scarf,beads-of-ruin,ground,overheat,dark-pulse,heat-wave,tera-blast,9gen
clefairy,eviolite,friend-guard,grass,follow-me,helping-hand,after-you,protect,1gen
urshifu,mystic-water,unseen-fist,water,surging-strikes,close-combat,taunt,detect,8gen
smeargle,focus-sash,moody,ghost,follow-me,wide-guard,spore,fake-out,2gen
tornadus,covert-cloak,prankster,ghost,bleakwind-storm,sunny-day,rain-dance,tailwind,5gen
amoonguss,rocky-helmet,regenerator,water,spore,protect,pollen-puff,rage-powder,5gen
chi-yu,focus-sash,beads-of-ruin,ghost,heat-wave,snarl,protect,overheat,9gen
urshifu,mystic-water,unseen-fist,grass,detect,surging-strikes,close-combat,taunt,8gen
tornadus,covert-cloak,prankster,dark,tailwind,protect,scary-face,bleakwind-storm,5gen
raging-bolt,assault-vest,protosynthesis,electric,draco-meteor,thunderbolt,thunderclap,electroweb,9gen
terapagos,choice-specs,tera-shift,stellar,tera-starstorm,earth-power,hyper-beam,sleep-talk,9gen
urshifu,choice-scarf,unseen-fist,grass,surging-strikes,close-combat,uturn,ice-spinner,8gen
tornadus,covert-cloak,prankster,dark,bleakwind-storm,tailwind,rain-dance,taunt,5gen
iron-hands,assault-vest,quark-drive,water,wild-charge,drain-punch,heavy-slam,fake-out,9gen
volcarona,rocky-helmet,flame-body,grass,overheat,protect,rage-powder,struggle-bug,5gen
smeargle,focus-sash,own-tempo,ghost,spore,follow-me,feint,wide-guard,2gen
calyrex,choice-specs,as-one-(spectrier),ghost,astral-barrage,psychic,pollen-puff,expanding-force,8gen
amoonguss,rocky-helmet,regenerator,fairy,spore,rage-powder,pollen-puff,protect,5gen
incineroar,safety-goggles,intimidate,ghost,knock-off,taunt,parting-shot,fake-out,7gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,aqua-jet,close-combat,uturn,8gen
pelipper,focus-sash,drizzle,ghost,weather-ball,hurricane,wide-guard,helping-hand,3gen
calyrex,clear-amulet,as-one-(glastrier),fire,glacial-lance,high-horsepower,trick-room,protect,8gen
raging-bolt,booster-energy,protosynthesis,electric,thunderclap,thunderbolt,draco-meteor,protect,9gen
calyrex,choice-specs,as-one-(spectrier),ghost,expanding-force,astral-barrage,shadow-ball,psychic,8gen
ursaluna,life-orb,mind’s-eye,normal,blood-moon,earth-power,hyper-voice,protect,8gen
ogerpon,wellspring-mask,water-absorb,water,ivy-cudgel,wood-hammer,follow-me,spiky-shield,9gen
indeedee,psychic-seed,psychic-surge,fairy,follow-me,imprison,helping-hand,trick-room,8gen
urshifu,choice-band,unseen-fist,dark,wicked-blow,iron-head,close-combat,sucker-punch,8gen
tornadus,covert-cloak,prankster,dark,tailwind,rain-dance,bleakwind-storm,substitute,5gen
rillaboom,assault-vest,grassy-surge,fire,grassy-glide,wood-hammer,fake-out,uturn,8gen
flutter-mane,booster-energy,protosynthesis,fairy,moonblast,icy-wind,protect,taunt,9gen
landorus,life-orb,sheer-force,poison,earth-power,sludge-bomb,protect,sandsear-storm,5gen
zamazenta,rusted-shield,dauntless-shield,grass,body-press,heavy-slam,protect,wide-guard,8gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,close-combat,aqua-jet,uturn,8gen
pelipper,safety-goggles,drizzle,ghost,hurricane,weather-ball,protect,wide-guard,3gen
urshifu,choice-scarf,unseen-fist,water,surging-strikes,close-combat,uturn,coaching,8gen
chien-pao,focus-sash,sword-of-ruin,ghost,ice-spinner,sucker-punch,sacred-sword,protect,9gen
amoonguss,rocky-helmet,regenerator,water,spore,rage-powder,pollen-puff,protect,5gen
raging-bolt,assault-vest,protosynthesis,electric,thunderclap,draco-meteor,thunderbolt,snarl,9gen
calyrex,clear-amulet,as-one,fire,glacial-lance,high-horsepower,trick-room,protect,8gen
incineroar,safety-goggles,intimidate,ghost,parting-shot,knock-off,taunt,fake-out,7gen
incineroar,assault-vest,intimidate,grass,flare-blitz,knock-off,uturn,fake-out,7gen
ogerpon,cornerstone-mask,sturdy,rock,spiky-shield,ivy-cudgel,power-whip,follow-me,9gen
ursaluna,flame-orb,guts,ghost,protect,headlong-rush,facade,close-combat,8gen
dondozo,leftovers,unaware,poison,protect,wave-crash,yawn,fissure,9gen
lunala,safety-goggles,shadow-shield,fairy,moongeist-beam,moonblast,wide-guard,trick-room,7gen
urshifu,focus-sash,unseen-fist,dark,detect,close-combat,wicked-blow,sucker-punch,8gen
chien-pao,focus-sash,sword-of-ruin,ghost,ice-spinner,sucker-punch,throat-chop,protect,9gen
ting-lu,rocky-helmet,vessel-of-ruin,poison,sand-tomb,ruination,taunt,protect,9gen
dondozo,leftovers,unaware,bug,wave-crash,fissure,yawn,protect,9gen
pelipper,safety-goggles,drizzle,steel,weather-ball,hurricane,wide-guard,protect,3gen
raging-bolt,assault-vest,protosynthesis,fairy,thunderclap,dragon-pulse,snarl,electroweb,9gen
zamazenta,rusted-shield,dauntless-shield,grass,body-press,heavy-slam,wide-guard,protect,8gen
calyrex,covert-cloak,as-one-(spectrier),fairy,astral-barrage,draining-kiss,protect,nasty-plot,8gen
clefairy,eviolite,friend-guard,grass,follow-me,helping-hand,protect,heal-pulse,1gen
